Employee ID,Department,Department Area,Degree of Leadership,Gender,Sexual Orientation,Race,Age,Education,Work Environment,City,Marital Status,Full-Time or Contract,Salary,Hire Date,Termination Date,Years of Service,Termination Type,Termination Reason,Employee Status,JobSatisfaction,WorkLifeBalance,YearsSinceLastPromotion,PerformanceRating
6030473922,4,4.3,2,0,0,0,38,1,0,20,1,0,1,8/9/17,0,5,0,0,0,1,2,0,3
5277803096,3,3.2,1,1,0,0,27,2,1,17,1,0,1,4/24/17,0,5,0,0,0,2,4,1,3
3716478791,12,12.2,1,0,0,2,33,1,1,11,0,0,2,11/29/20,0,2,0,0,0,3,3,2,3
1479633797,9,9.1,1,0,0,0,26,1,0,14,0,0,2,3/1/16,0,6,0,0,0,2,3,0,3
2122267368,3,3.2,1,1,0,0,40,1,0,18,0,0,0,4/14/21,6/12/21,0,1,1.2,1,4,4,1,3
9062898493,5,5.2,1,1,0,0,54,1,0,13,1,0,2,5/20/20,0,2,0,0,0,2,3,2,3
5300922813,6,6.3,1,0,0,0,26,1,0,6,0,0,2,11/7/20,0,2,0,0,0,4,3,0,3
4454204290,12,12.3,1,1,0,0,22,1,1,17,0,0,2,2/7/21,0,1,0,0,0,4,3,1,3
1438686707,12,12.3,1,0,0,0,30,1,1,17,0,0,2,12/10/20,0,2,0,0,0,3,2,2,3
9928264779,12,12.2,1,0,0,3,35,1,0,16,0,0,1,8/16/19,6/19/20,0,1,1.3,1,3,3,0,3
5340051643,9,9.2,1,1,0,0,40,1,0,13,0,0,2,2/13/18,0,4,0,0,0,3,3,3,3
6447849934,6,6.2,1,0,0,0,29,1,0,1,1,0,1,12/10/16,0,6,0,0,0,1,2,2,3
1115672554,11,11.1,1,0,0,2,31,1,0,5,0,0,0,3/15/20,0,2,0,0,0,2,2,0,3
9984138960,7,7.2,1,0,0,0,29,1,0,2,0,0,2,8/3/14,0,8,0,0,0,4,4,1,3
777903495,11,11.3,1,0,0,0,34,0,1,11,0,0,1,6/12/16,0,6,0,0,0,2,3,2,4
347911361,0,0.1,1,0,0,0,37,1,0,17,0,0,1,11/22/21,0,1,0,0,0,2,3,0,3
8434042007,12,12.1,1,1,0,0,21,1,0,6,0,0,2,7/6/18,0,4,0,0,0,3,3,0,3
7207418583,6,6.3,1,1,0,0,31,1,0,6,0,0,2,5/13/20,0,2,0,0,0,3,3,2,3
9031340079,12,12.3,1,0,0,0,38,2,1,11,0,0,1,8/16/13,0,9,0,0,0,1,3,9,3
2879373964,6,6.1,1,0,0,0,39,2,0,12,0,0,2,9/4/18,0,4,0,0,0,4,3,1,3
1197229283,11,11.2,1,0,0,3,31,1,0,1,0,0,0,9/2/21,0,1,0,0,0,3,3,2,3
9347231177,5,5.3,1,0,0,0,43,1,0,1,0,0,2,7/6/13,0,9,0,0,0,1,4,9,3
1449086419,7,7.2,1,0,0,0,41,1,0,18,0,0,1,11/7/20,11/6/21,0,1,1.2,1,4,3,1,3
1468272736,12,12.3,1,1,0,0,39,1,0,12,0,0,2,2/25/19,0,3,0,0,0,1,3,2,3
5267318679,4,4.1,2,1,0,0,30,2,1,5,0,0,0,2/26/21,0,1,0,0,0,2,3,0,3
248534502,11,11.1,1,0,0,4,38,1,1,5,0,0,0,5/11/18,2/27/19,0,1,1.2,1,2,2,1,3
5146134789,4,4.1,0,0,0,0,38,1,0,19,1,0,2,12/26/17,0,5,0,0,0,1,3,2,4
770138866,0,0.1,1,0,0,0,57,2,0,8,1,0,0,8/25/17,0,5,0,0,0,3,3,0,3
175255021,4,4.1,1,0,0,0,36,1,0,4,0,0,1,10/31/18,0,4,0,0,0,3,2,2,3
2261704022,11,11.3,2,0,0,0,25,1,0,19,0,0,0,12/23/19,0,3,0,0,0,2,3,0,3
1814824138,8,8.1,1,1,0,0,28,1,0,18,0,0,0,5/12/15,0,7,0,0,0,2,4,7,3
9694868022,10,10.3,2,0,0,0,24,1,0,9,0,0,2,7/3/17,0,5,0,0,0,1,4,1,3
8412275732,3,3.3,0,0,0,0,28,1,0,20,1,0,2,1/19/20,0,2,0,0,0,3,2,2,3
8764257022,9,9.3,1,1,0,0,43,1,0,14,0,0,2,5/19/19,0,3,0,0,0,3,3,1,3
5916736457,5,5.1,1,0,0,3,23,0,0,2,1,0,2,7/2/15,0,7,0,0,0,2,3,1,3
6124858654,3,3.2,1,0,0,0,24,0,0,14,1,1,1,10/20/21,0,1,0,0,0,3,3,2,3
102701579,7,7.2,2,0,0,0,47,1,0,8,1,0,2,5/3/19,0,3,0,0,0,4,2,2,3
1801081050,12,12.2,1,1,0,0,27,0,0,3,1,0,2,1/6/21,0,1,0,0,0,4,3,1,3
2675687812,4,4.1,1,0,0,0,37,2,0,18,0,0,0,4/27/18,0,4,0,0,0,1,3,3,3
6362186621,6,6.1,1,1,0,0,36,1,0,16,0,0,2,11/30/21,0,1,0,0,0,3,3,0,3
5912294941,0,0.2,1,0,0,4,32,1,1,11,0,0,0,3/20/21,4/13/21,0,1,1.4,1,2,3,1,3
2281072810,8,8.2,1,0,0,0,38,1,0,4,0,0,0,11/3/17,0,5,0,0,0,1,3,2,3
4606260682,12,12.1,1,1,0,0,41,1,0,16,0,0,2,12/22/15,0,7,0,0,0,1,4,7,3
1674257891,3,3.1,2,0,0,0,26,1,0,6,1,0,2,5/24/15,0,7,0,0,0,4,2,1,3
6819989495,11,11.3,1,0,0,0,34,1,0,6,0,0,1,12/11/18,0,4,0,0,0,1,2,0,3
2076734946,11,11.3,1,0,0,0,56,1,0,19,1,0,1,10/29/18,0,4,0,0,0,2,3,1,4
4779992163,12,12.2,1,0,0,0,21,1,0,4,0,0,2,11/22/12,11/8/14,1,1,1.3,1,1,2,1,3
292754185,3,3.2,1,0,0,0,35,1,0,16,0,0,2,4/12/14,0,8,0,0,0,4,3,2,3
107304873,11,11.2,1,0,0,0,36,1,1,17,0,0,0,1/10/19,0,3,0,0,0,4,3,0,3
6568233708,11,11.1,1,1,0,0,39,1,0,3,0,0,0,12/18/14,0,8,0,0,0,2,2,1,3
2755796379,7,7.3,1,0,0,3,49,1,1,5,1,1,2,6/4/20,0,2,0,0,0,4,4,2,3
1880475512,10,10.3,1,0,0,0,28,1,0,17,1,0,2,10/18/21,11/29/21,0,1,1.1,1,4,3,0,3
7102866990,6,6.2,1,0,0,0,25,1,1,17,0,0,0,12/11/17,0,5,0,0,0,4,3,1,4
7411781974,6,6.2,0,0,0,0,24,1,0,20,1,0,2,11/23/20,0,2,0,0,0,3,2,2,3
8546539771,12,12.1,2,0,0,0,52,1,0,5,1,0,2,11/6/15,0,7,0,0,0,2,3,7,3
7496509791,12,12.2,0,0,0,0,23,1,0,14,0,0,2,3/2/13,0,9,0,0,0,3,3,1,4
801592367,0,0.2,1,1,0,0,30,1,0,10,0,0,1,6/6/15,0,7,0,0,0,3,3,2,4
1616930251,12,12.3,1,1,0,0,30,1,0,13,0,0,2,4/6/13,1/23/14,0,1,1.4,1,3,3,0,3
9955409649,9,9.3,1,1,0,0,31,1,0,0,0,0,2,4/20/14,0,8,0,0,0,4,4,1,3
760681758,11,11.2,1,1,0,5,21,1,0,1,1,0,0,2/14/14,0,8,0,0,0,3,2,2,3
2685073738,7,7.1,1,0,0,0,47,1,0,18,1,0,2,10/28/21,0,1,0,0,0,3,3,0,3
3025681097,0,0.2,1,0,0,0,41,1,0,9,0,0,1,5/5/21,0,1,0,0,0,4,4,1,3
5168179097,11,11.3,1,0,0,2,27,1,0,17,0,0,1,1/30/16,0,6,0,0,0,1,3,2,3
3218013760,9,9.2,1,1,0,0,35,1,0,8,0,0,2,1/16/12,0,10,0,0,0,3,2,10,3
6123517755,12,12.1,2,0,0,0,36,1,0,6,1,0,2,3/29/12,0,10,0,0,0,4,4,1,3
3350437227,11,11.3,2,0,0,0,29,1,0,20,1,0,1,6/3/16,0,6,0,0,0,2,3,2,3
4399616029,3,3.2,1,0,0,0,51,1,1,11,1,0,1,5/16/13,0,9,0,0,0,4,2,9,3
5996672506,9,9.1,0,0,0,0,28,1,0,13,0,0,2,8/5/12,0,10,0,0,0,3,3,1,3
5466398513,4,4.3,1,0,0,0,33,1,0,4,0,0,0,5/3/16,0,6,0,0,0,4,4,2,3
1463214706,12,12.1,1,0,0,0,32,1,0,18,0,0,2,8/3/14,0,8,0,0,0,2,2,0,3
7485506275,12,12.2,1,1,0,0,23,2,0,10,0,0,2,1/3/15,0,8,0,0,0,3,3,1,4
390131335,11,11.3,3,0,0,2,22,0,0,10,0,0,2,5/23/17,0,5,0,0,0,3,2,2,3
5082462516,11,11.2,1,0,0,0,39,1,0,1,0,0,2,6/8/14,0,8,0,0,0,3,2,0,3
6273085856,5,5.2,2,1,0,3,27,1,0,16,0,0,2,1/2/18,0,5,0,0,0,3,1,1,3
6490750184,7,7.2,1,1,0,0,51,1,0,12,1,0,2,8/12/18,0,4,0,0,0,4,3,2,3
7221275824,8,8.2,1,0,0,2,39,1,0,2,0,0,0,3/20/20,0,2,0,0,0,3,3,0,3
3732458722,3,3.1,1,1,0,0,43,1,1,11,0,0,2,4/13/20,0,2,0,0,0,4,3,1,3
1990112644,11,11.3,1,0,0,0,23,1,0,16,1,0,2,12/2/21,0,1,0,0,0,1,3,2,3
2592677207,5,5.3,1,1,0,0,33,1,0,17,0,0,2,11/5/16,0,6,0,0,0,1,1,0,3
4537024816,12,12.3,1,0,2,0,44,1,0,12,0,0,2,10/11/17,0,5,0,0,0,3,3,1,3
8662450411,6,6.3,1,1,0,0,42,2,0,2,0,0,2,11/16/16,10/24/18,1,1,1.1,1,4,3,2,3
9952342498,12,12.2,2,0,0,0,39,1,0,14,1,0,2,5/13/18,0,4,0,0,0,4,2,3,3
6582587652,12,12.1,1,1,0,3,21,1,0,15,0,0,2,10/16/20,12/9/20,0,1,1.3,1,1,3,1,3
3142852362,11,11.3,3,0,0,0,41,1,1,17,0,0,2,5/5/15,0,7,0,0,0,1,2,2,3
7230934536,6,6.1,1,1,0,0,36,1,0,6,0,0,2,12/1/13,0,9,0,0,0,1,3,9,4
4713077704,3,3.2,1,0,0,3,31,1,0,8,0,0,2,11/24/19,0,3,0,0,0,4,3,1,3
3784100768,3,3.2,2,0,0,0,26,1,0,20,0,0,2,1/2/12,0,11,0,0,0,4,2,2,3
8470544413,11,11.3,2,0,0,0,27,1,0,15,0,0,2,12/5/21,1/16/22,0,1,1.4,1,1,3,0,4
3154133190,7,7.2,2,0,0,0,29,1,0,0,0,0,2,1/8/21,0,1,0,0,0,4,4,1,3
9816239711,12,12.2,1,1,0,1,26,1,0,4,0,0,1,1/29/16,0,6,0,0,0,2,3,2,3
2771745961,4,4.1,0,1,0,0,27,1,0,9,0,0,2,10/15/15,0,7,0,0,0,3,3,7,3
9851364477,8,8.2,1,1,0,0,36,1,1,11,0,0,0,12/1/17,0,5,0,0,0,1,3,1,3
6853086591,9,9.2,1,1,0,0,25,0,0,19,0,0,0,12/20/18,0,4,0,0,0,2,4,0,3
8082562285,3,3.3,1,0,0,2,35,1,0,3,0,0,0,6/4/15,0,7,0,0,0,1,3,7,3
6843610689,11,11.2,2,1,0,3,37,1,0,13,1,0,1,6/8/15,0,7,0,0,0,2,4,1,3
1391545448,12,12.1,1,0,0,0,25,0,0,15,0,0,2,5/29/17,0,5,0,0,0,1,4,2,3
9129426265,11,11.1,1,1,0,1,31,0,0,8,0,0,1,9/4/16,0,6,0,0,0,4,2,0,3
8929574696,5,5.2,2,0,0,0,37,1,0,0,1,0,2,1/1/12,11/13/12,0,1,1.1,1,1,2,1,3
6940506889,9,9.2,1,0,0,0,33,1,0,13,0,0,1,1/10/13,0,9,0,0,0,4,2,2,3
1248416859,12,12.3,1,1,0,4,63,1,0,18,1,0,1,7/27/13,0,9,0,0,0,1,3,9,3
8315224218,11,11.1,1,0,0,1,33,1,0,16,0,0,0,2/6/12,0,10,0,0,0,3,1,1,3
4831153718,1,1.1,1,1,0,0,38,1,1,17,1,0,1,10/4/21,0,1,0,0,0,1,4,2,4
4167242155,11,11.2,2,1,0,0,32,1,0,1,0,0,2,7/7/16,0,6,0,0,0,3,4,0,3
3615825420,3,3.3,3,0,0,0,50,2,0,14,1,0,2,9/26/13,0,9,0,0,0,3,3,1,3
4944987124,11,11.3,1,0,0,0,32,1,1,11,1,0,2,7/21/12,0,10,0,0,0,4,2,2,3
1020700787,9,9.1,1,0,0,0,36,1,0,20,1,0,0,6/5/20,0,2,0,0,0,2,2,0,3
4001569868,11,11.2,1,1,0,0,23,3,0,3,0,0,1,4/15/21,0,1,0,0,0,3,2,1,3
489809093,6,6.1,1,0,0,0,27,1,0,0,0,0,1,12/13/16,0,6,0,0,0,3,4,2,3
1489527284,3,3.3,1,0,0,0,41,1,0,7,0,0,1,8/10/15,0,7,0,0,0,4,3,7,3
959878590,1,1.1,1,0,0,0,33,1,0,20,0,0,1,10/18/14,0,8,0,0,0,4,4,1,3
4057075270,6,6.3,0,0,0,5,57,1,0,5,1,1,2,5/24/18,0,4,0,0,0,1,4,1,4
6892342257,7,7.2,1,1,0,0,39,0,0,1,1,0,2,11/24/20,0,2,0,0,0,2,3,0,3
5031018953,0,0.1,1,0,0,0,24,1,1,5,0,0,1,12/28/15,0,7,0,0,0,1,3,1,3
3227709939,12,12.1,1,1,0,0,30,0,0,9,1,0,2,8/3/21,0,1,0,0,0,2,3,2,3
1279524452,7,7.2,1,0,0,0,30,1,0,2,0,0,2,11/24/19,0,3,0,0,0,4,1,2,3
2846470904,11,11.1,1,1,0,0,26,1,0,9,0,0,0,7/21/15,0,7,0,0,0,4,4,1,3
6651792835,6,6.2,1,0,0,0,54,1,0,13,1,0,2,10/24/13,0,9,0,0,0,1,3,2,3
2770187552,7,7.3,1,0,0,0,42,1,0,13,0,0,0,4/22/15,3/3/17,1,1,1.5,1,3,3,0,3
9129497801,0,0.2,1,0,0,0,25,1,0,7,1,0,0,7/12/17,0,5,0,0,0,2,3,1,3
4398475173,7,7.1,2,1,0,0,43,1,0,12,0,0,1,7/3/16,0,6,0,0,0,1,3,2,3
1916921933,10,10.2,1,1,0,5,59,1,0,4,1,0,2,1/27/17,0,5,0,0,0,3,3,0,3
4962061140,6,6.1,1,0,0,0,41,1,1,11,0,0,0,5/17/16,0,6,0,0,0,2,2,1,3
3530337257,0,0.2,2,0,0,4,35,1,0,18,0,0,0,12/1/21,0,1,0,0,0,3,2,2,3
31934668,7,7.3,2,1,0,0,25,1,0,8,0,0,2,10/8/19,0,3,0,0,0,3,4,0,3
6367253691,6,6.1,1,1,0,0,35,1,0,3,0,0,1,8/7/21,0,1,0,0,0,2,2,1,3
5768065325,8,8.2,1,1,0,0,31,1,0,8,0,0,1,8/11/20,0,2,0,0,0,1,3,2,3
1889744626,11,11.1,1,0,0,0,36,1,0,20,0,0,1,2/10/21,0,1,0,0,0,1,3,0,3
6559988705,7,7.2,1,1,0,0,28,1,0,17,0,0,0,6/26/17,0,5,0,0,0,3,2,1,3
1368787589,12,12.3,0,1,0,0,41,1,1,17,0,0,2,11/7/12,0,10,0,0,0,4,3,2,3
3159687889,12,12.3,3,0,0,0,27,1,0,12,1,0,2,7/7/14,0,8,0,0,0,3,2,0,3
2176724770,4,4.1,1,0,0,0,31,1,0,19,0,0,0,11/28/18,0,4,0,0,0,3,2,2,3
2077662503,5,5.3,1,0,0,0,25,1,0,12,0,0,2,2/13/18,0,4,0,0,0,3,2,3,4
7870535481,4,4.1,3,0,0,3,36,3,0,9,0,0,1,7/11/12,0,10,0,0,0,2,3,10,3
4760745676,12,12.3,1,0,0,5,40,2,0,19,0,0,2,7/8/18,0,4,0,0,0,1,2,0,3
9082687595,1,1.2,1,0,3,0,28,1,0,5,0,1,0,1/1/16,0,7,0,0,0,3,4,2,3
929552007,11,11.3,1,0,0,0,24,1,0,16,1,0,1,5/23/19,0,3,0,0,0,2,1,1,3
7315697460,12,12.2,1,0,0,4,21,1,0,20,0,0,2,4/20/15,0,7,0,0,0,2,4,1,4
9671531803,7,7.1,1,1,0,0,32,1,0,18,0,0,2,1/21/18,0,4,0,0,0,3,3,1,3
133287801,11,11.2,2,0,3,1,33,1,1,17,0,0,0,1/21/16,0,6,0,0,0,1,2,0,3
2302028124,4,4.3,1,0,0,5,58,1,0,7,1,0,1,1/9/21,0,1,0,0,0,2,3,1,3
9339553689,7,7.3,1,0,0,0,24,1,0,12,0,0,1,7/31/14,0,8,0,0,0,3,2,2,3
988279382,8,8.3,1,0,0,0,31,1,0,10,0,0,1,12/11/15,0,7,0,0,0,3,3,7,3
8529438022,12,12.2,1,1,0,0,38,1,1,17,1,0,2,9/13/21,0,1,0,0,0,3,4,1,4
3291070139,11,11.3,1,0,0,0,36,1,0,6,0,0,0,12/4/17,0,5,0,0,0,3,3,2,3
5979897724,6,6.3,1,0,0,0,22,1,0,13,0,0,0,1/3/20,0,3,0,0,0,2,3,2,3
6057554866,8,8.1,1,2,4,0,64,1,1,17,1,0,0,9/19/16,7/1/19,2,1,1.4,1,3,2,1,3
6934633867,3,3.2,1,1,0,0,38,1,0,7,0,0,0,7/12/20,0,2,0,0,0,1,2,2,3
2634079542,3,3.3,1,1,0,0,34,1,0,2,0,0,0,11/11/14,0,8,0,0,0,3,1,0,3
1878111571,3,3.3,1,1,0,3,42,1,0,4,0,0,1,12/22/21,0,1,0,0,0,1,3,1,3
8078290876,12,12.2,1,1,0,0,32,1,1,11,1,0,2,8/24/15,0,7,0,0,0,1,3,2,4
3079524417,12,12.3,1,0,0,0,41,1,0,8,1,0,2,1/12/13,0,9,0,0,0,2,3,9,3
230974861,11,11.2,1,1,0,0,28,1,1,11,0,0,0,1/11/17,1/17/18,1,1,1.4,1,2,2,1,3
5557112951,4,4.2,1,0,0,0,43,1,0,6,0,0,0,2/23/14,0,8,0,0,0,3,3,2,3
19611331,4,4.1,2,0,0,1,32,1,0,20,0,0,1,4/12/21,0,1,0,0,0,4,4,0,4
8214688135,4,4.3,1,1,0,1,24,1,0,19,0,0,0,12/6/13,0,9,0,0,0,4,3,1,4
5986244693,7,7.2,1,0,0,0,24,1,0,20,0,0,1,7/20/13,0,9,0,0,0,1,1,2,3
2116578394,11,11.2,1,1,0,0,29,2,0,3,0,0,2,9/24/13,0,9,0,0,0,1,4,9,3
3344316696,4,4.2,1,1,0,0,34,1,0,13,0,0,0,4/19/18,0,4,0,0,0,2,3,2,3
4891222094,11,11.3,1,1,0,1,39,1,0,17,1,0,0,7/20/19,0,3,0,0,0,2,4,0,3
6503831785,7,7.2,1,0,0,1,47,1,0,1,1,0,0,11/23/18,0,4,0,0,0,2,1,3,3
6169316031,11,11.2,1,0,3,2,35,1,0,6,0,0,0,9/12/17,0,5,0,0,0,3,3,1,3
5200779776,12,12.2,2,0,0,2,35,1,0,0,0,0,2,2/18/18,0,4,0,0,0,1,1,0,3
5560397643,4,4.3,1,0,0,0,35,2,0,2,0,0,0,1/4/21,0,2,0,0,0,3,3,0,3
4980795044,11,11.2,0,0,0,0,38,1,0,7,0,0,2,4/8/20,6/12/20,0,1,1.5,1,3,1,1,3
8143187226,11,11.2,0,1,0,0,25,1,0,18,1,0,2,9/4/19,0,3,0,0,0,4,3,1,3
5406926945,11,11.2,1,1,0,0,31,1,0,20,0,0,0,11/14/15,0,7,0,0,0,3,3,7,4
8110947237,1,1.3,1,1,0,0,37,1,1,17,1,0,1,10/19/13,0,9,0,0,0,2,3,1,3
1647463287,11,11.2,1,0,0,0,21,1,0,17,0,0,2,3/24/20,0,2,0,0,0,4,3,2,3
8291963500,5,5.1,1,0,0,0,28,1,0,8,0,0,2,4/23/18,0,4,0,0,0,1,3,1,3
7497394141,7,7.3,1,0,0,0,26,1,0,20,0,0,0,6/23/14,0,8,0,0,0,2,3,1,3
3415307338,11,11.2,1,1,0,0,35,0,0,13,1,0,1,4/16/21,0,1,0,0,0,4,3,2,4
1391328412,7,7.3,1,1,0,0,40,1,0,0,0,0,1,9/8/21,0,1,0,0,0,4,1,0,3
1479126994,4,4.3,1,1,0,0,30,2,0,10,0,0,2,10/22/14,0,8,0,0,0,1,4,1,3
6524583225,12,12.3,1,1,0,2,33,1,0,1,0,0,2,11/10/18,0,4,0,0,0,3,3,2,3
9624321955,8,8.1,1,0,0,0,35,1,0,4,0,0,1,5/4/15,0,7,0,0,0,4,3,7,4
1438475016,6,6.1,1,1,0,1,21,1,0,17,0,1,0,12/5/15,0,7,0,0,0,1,3,1,3
111958560,12,12.2,1,1,0,4,33,0,0,0,0,0,1,5/12/13,0,9,0,0,0,4,3,2,3
3564449061,4,4.2,2,1,0,3,41,1,0,9,0,0,0,8/27/16,0,6,0,0,0,2,3,0,3
6136871049,12,12.3,2,1,0,0,36,1,0,20,0,0,2,2/20/17,0,5,0,0,0,3,3,1,4
188738856,11,11.1,1,0,0,0,34,2,0,14,0,0,2,12/23/19,0,3,0,0,0,2,3,2,3
4773663431,10,10.2,1,0,0,3,25,0,0,7,0,0,1,10/6/12,0,10,0,0,0,4,2,10,4
5278934159,11,11.3,2,0,0,0,35,1,1,17,1,0,2,2/10/14,0,8,0,0,0,3,3,1,3
6768034236,4,4.3,1,0,0,3,36,1,0,18,0,0,2,12/6/19,0,3,0,0,0,3,2,0,3
2895899364,4,4.1,1,0,0,0,38,1,0,15,0,0,1,4/22/16,0,6,0,0,0,1,1,0,3
7019418023,7,7.3,1,1,0,3,43,1,0,7,0,0,2,6/2/12,0,10,0,0,0,1,3,1,3
4055008254,7,7.2,1,0,0,0,39,1,0,1,0,0,1,12/7/15,0,7,0,0,0,3,3,2,3
8374364807,11,11.3,0,1,0,0,30,2,1,11,0,0,2,10/16/16,0,6,0,0,0,1,3,0,3
1697459633,7,7.3,0,0,0,0,42,2,0,5,0,0,2,3/13/20,0,2,0,0,0,2,3,1,3
4301653465,6,6.2,1,0,0,1,36,1,0,3,0,0,0,8/20/15,0,7,0,0,0,1,3,2,3
3353867183,7,7.1,0,0,0,0,23,2,0,13,0,0,2,12/14/16,0,6,0,0,0,4,3,0,3
6162015595,4,4.1,1,0,0,0,42,1,0,17,0,0,1,7/7/12,0,10,0,0,0,2,3,1,3
3388882054,11,11.2,1,0,0,0,54,1,0,10,1,0,2,12/8/20,0,2,0,0,0,1,2,2,3
7802245761,12,12.2,1,0,0,0,24,1,0,19,0,0,1,3/23/19,9/29/21,2,1,1.4,1,1,2,0,3
541575038,8,8.1,1,1,0,0,28,1,1,5,0,0,1,12/12/18,0,4,0,0,0,4,1,3,3
2365847572,12,12.2,2,0,0,0,22,2,1,11,1,0,2,12/30/13,0,9,0,0,0,4,3,2,4
1275997622,3,3.3,1,1,0,0,33,1,0,5,0,0,2,12/13/16,0,6,0,0,0,4,2,0,3
1459792735,4,4.3,1,0,0,0,25,1,0,5,0,0,1,8/10/12,6/5/13,0,1,1.4,1,4,3,1,4
858650246,12,12.1,1,0,0,0,37,1,0,13,0,0,1,6/28/17,0,5,0,0,0,2,3,2,3
99936582,12,12.2,1,1,0,0,41,1,0,0,0,0,2,8/16/12,0,10,0,0,0,2,4,10,3
2929518304,1,1.3,1,1,0,0,29,1,1,17,0,0,0,1/14/15,0,7,0,0,0,3,3,1,3
6561528685,3,3.3,1,1,0,0,39,2,0,4,0,0,2,2/10/18,0,4,0,0,0,1,3,0,3
754944955,12,12.2,1,1,0,0,37,1,0,5,0,0,1,5/2/15,5/3/21,6,1,1.3,1,3,3,0,3
7643594699,7,7.3,0,1,0,3,28,1,0,0,1,0,1,10/13/15,9/2/17,1,1,1.5,1,3,3,1,3
819849452,4,4.1,1,0,0,3,42,1,1,11,0,0,1,10/23/17,0,5,0,0,0,4,4,2,3
6921242864,4,4.2,1,0,0,1,34,1,0,17,0,0,0,6/22/19,0,3,0,0,0,3,3,1,3
1074347333,11,11.1,3,0,0,0,33,1,1,11,0,0,2,4/4/13,0,9,0,0,0,3,3,1,3
1669035538,6,6.2,1,1,0,0,35,1,0,13,1,0,2,3/29/17,0,5,0,0,0,1,3,2,3
6955569361,4,4.2,1,1,0,0,23,1,0,9,1,0,0,2/2/14,0,8,0,0,0,4,3,0,4
3060294983,11,11.1,1,1,0,3,28,1,0,4,0,0,2,12/15/18,0,4,0,0,0,3,2,1,3
5437302479,12,12.3,1,0,0,0,34,1,0,9,0,0,2,10/3/20,0,2,0,0,0,3,2,2,3
9773307574,6,6.2,1,1,0,4,24,0,0,5,0,0,0,3/12/18,0,4,0,0,0,1,3,2,3
9402855720,0,0.1,0,1,0,0,40,1,0,12,0,0,0,8/9/17,0,5,0,0,0,2,3,1,3
452620991,6,6.3,1,0,0,5,21,1,0,16,0,0,2,12/6/13,0,9,0,0,0,4,2,2,3
7465531799,9,9.3,1,0,0,0,40,3,0,4,0,0,2,7/11/13,0,9,0,0,0,1,1,9,3
8730926929,6,6.2,1,0,0,4,33,1,0,13,1,0,1,2/26/15,0,7,0,0,0,2,3,1,3
5419176078,11,11.1,1,0,0,0,37,1,0,2,0,0,2,11/23/21,0,1,0,0,0,3,2,2,3
5417294430,0,0.1,1,0,0,0,42,1,0,7,1,0,0,11/24/16,0,6,0,0,0,3,3,0,3
9250670410,12,12.3,1,0,0,0,29,1,0,12,1,0,2,10/21/19,0,3,0,0,0,4,3,2,3
6169918422,12,12.3,1,1,0,0,38,1,0,3,0,0,2,8/5/16,0,6,0,0,0,4,2,2,3
5869293228,12,12.2,1,1,0,0,52,1,0,4,1,0,1,9/24/21,10/30/21,0,1,1.1,1,2,2,0,3
5145333242,11,11.2,1,1,0,0,40,1,0,0,0,0,0,2/11/12,0,10,0,0,0,1,3,1,3
5429944663,12,12.3,1,1,0,0,40,1,0,12,1,0,2,2/15/13,0,9,0,0,0,1,3,2,3
1531528137,1,1.1,1,0,0,1,37,1,0,8,0,0,0,12/23/15,12/16/19,3,1,1.4,1,1,3,0,3
4605274318,6,6.2,1,0,0,3,37,2,0,1,0,0,2,2/5/13,11/28/13,0,1,1.3,1,3,3,1,3
2120113253,11,11.2,1,0,0,0,52,1,0,16,1,0,0,2/10/21,0,1,0,0,0,4,3,2,3
1320756379,0,0.2,1,0,0,0,32,1,1,5,0,0,0,2/3/16,0,6,0,0,0,1,2,0,3
3623063383,7,7.2,1,1,0,0,35,1,0,7,1,0,0,2/25/17,0,5,0,0,0,1,3,1,3
6147675114,11,11.3,1,1,0,0,35,1,0,8,0,0,1,4/24/18,0,4,0,0,0,1,3,3,3
7388230897,12,12.3,1,1,0,3,37,1,0,2,0,0,2,10/22/12,0,10,0,0,0,1,3,10,3
7481170471,3,3.2,1,1,0,0,31,1,0,3,0,0,2,5/27/13,0,9,0,0,0,1,2,1,4
412849095,6,6.1,1,1,0,0,30,1,0,1,0,0,1,4/19/20,0,2,0,0,0,4,3,2,3
9281746492,12,12.1,1,0,0,0,22,1,0,15,1,0,2,12/14/13,0,9,0,0,0,4,4,9,3
1640715605,5,5.2,1,1,0,0,36,1,0,3,0,0,2,11/11/19,0,3,0,0,0,3,3,1,3
1616697849,7,7.3,1,0,0,0,42,1,0,15,0,0,1,5/30/17,0,5,0,0,0,3,3,2,3
863592804,12,12.1,1,1,0,2,26,0,0,4,0,0,0,3/3/18,0,4,0,0,0,3,3,0,3
6346767524,3,3.3,2,0,0,3,31,1,0,12,0,0,2,9/14/19,0,3,0,0,0,3,3,2,3
571560532,1,1.2,1,1,0,1,21,2,0,12,0,0,0,3/26/15,0,7,0,0,0,3,2,2,3
7269739934,12,12.3,2,0,0,0,21,2,0,12,1,0,2,10/13/15,0,7,0,0,0,3,1,7,3
5011019034,7,7.3,2,1,0,0,39,1,0,7,1,0,2,3/12/18,0,4,0,0,0,4,3,1,3
4125616648,5,5.2,1,0,0,3,43,1,0,5,1,0,2,7/1/14,0,8,0,0,0,3,4,2,3
9442191847,11,11.1,1,0,0,0,30,1,0,2,0,0,1,4/12/20,0,2,0,0,0,1,3,0,3
