employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,years_of_service,term_type,term_reason,Employee Status
4399616029,3,3.2,7612459374,8876294130,4691268378,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,51,Bachelor's degree,On-site,Los Angeles,Married,Full Time,71945,5/16/13,0,9,0,0,0
5996672506,9,9.1,2316448272,12104572130,,,Manager,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Philadelphia,Single,Full Time,103227,8/5/12,0,10,0,0,0
5466398513,4,4.3,8248208827,8855479112,7870535481,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Columbus,Single,Full Time,65620,5/3/16,0,6,0,0,0
1463214706,12,12.1,683198210,399958811,6372547560,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Jose,Single,Full Time,99494,8/3/14,0,8,0,0,0
7485506275,12,12.2,198705652,2018169686,6372547560,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,23,Master's degree,Remote,Jacksonville,Single,Full Time,90895,1/3/15,0,8,0,0,0
390131335,11,11.3,12104572130,,,,Director,Male,Heterosexual,Other,22,Associate's degree,Remote,Jacksonville,Single,Full Time,97252,5/23/17,0,5,0,0,0
5082462516,11,11.2,3088206689,1147520789,8057668487,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Boston,Single,Full Time,77400,6/8/14,0,8,0,0,0
6273085856,5,5.2,3506070575,2591261030,12104572130,,Team Lead,Female,Heterosexual,Asian,27,Bachelor's degree,Remote,San Diego,Single,Full Time,100202,1/2/18,0,5,0,0,0
6490750184,7,7.2,4729374587,3966372359,9843016922,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,51,Bachelor's degree,Remote,New York,Married,Full Time,80604,8/12/18,0,4,0,0,0
7221275824,8,8.2,5226775059,2942515027,4284772434,12104572130,Individual Contributor,Male,Heterosexual,Other,39,Bachelor's degree,Remote,Charlotte,Single,Full Time,63633,3/20/20,0,2,0,0,0
3732458722,3,3.1,7409078933,3428885937,7504010968,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,43,Bachelor's degree,On-site,Los Angeles,Single,Full Time,92925,4/13/20,0,2,0,0,0
1990112644,11,11.3,3052563332,4618795010,5701309242,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,San Diego,Married,Full Time,86956,12/2/21,0,1,0,0,0
7447920378,10,10.2,1643798800,44493250,3314524903,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Master's degree,On-site,San Francisco,Single,Full Time,88036,3/9/14,3/29/16,2,Involuntary,Performance,1
2592677207,5,5.3,5747843646,9853910653,2591261030,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,San Francisco,Single,Full Time,101090,11/5/16,0,6,0,0,0
4537024816,12,12.3,3899613071,1583872264,259741855,12104572130,Individual Contributor,Male,Bisexual,Caucasian,44,Bachelor's degree,Remote,New York,Single,Full Time,105755,10/11/17,0,5,0,0,0
8662450411,6,6.3,6977809316,1351843841,9743222543,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,42,Master's degree,Remote,Charlotte,Single,Full Time,89991,11/16/16,10/24/18,1,Voluntary,Better salary,1
9952342498,12,12.2,6279119392,2107182373,12104572130,,Team Lead,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Phoenix,Married,Full Time,95363,5/13/18,0,4,0,0,0
6582587652,12,12.1,4719965456,399958811,9368442131,12104572130,Individual Contributor,Female,Heterosexual,Asian,21,Bachelor's degree,Remote,San Antonio,Single,Full Time,83911,10/16/20,12/9/20,0,Voluntary,Found a better opportunity,1
3142852362,11,11.3,12104572130,,,,Director,Male,Heterosexual,Caucasian,41,Bachelor's degree,On-site,San Francisco,Single,Full Time,96675,5/5/15,0,7,0,0,0
7230934536,6,6.1,7066567678,8006539791,1949400041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Denver,Single,Full Time,87522,12/1/13,0,9,0,0,0
4713077704,3,3.2,8890945608,3371162925,3225775822,12104572130,Individual Contributor,Male,Heterosexual,Asian,31,Bachelor's degree,Remote,Houston,Single,Full Time,78426,11/24/19,0,3,0,0,0
3784100768,3,3.2,7396879268,3615825420,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Washington DC,Single,Full Time,95746,1/2/12,0,11,0,0,0
8470544413,11,11.3,2747567836,2188325953,12104572130,,Team Lead,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,San Antonio,Single,Full Time,93150,12/5/21,1/16/22,0,Voluntary,More flexible benefits,1
3154133190,7,7.2,1689927080,8488156355,12104572130,,Team Lead,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Austin,Single,Full Time,84256,1/8/21,0,1,0,0,0
9816239711,12,12.2,2099130087,4246658747,9451957864,12104572130,Individual Contributor,Female,Heterosexual,African American,26,Bachelor's degree,Remote,Columbus,Single,Full Time,74169,1/29/16,0,6,0,0,0
2771745961,4,4.1,302887809,12104572130,,,Manager,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Indianapolis,Single,Full Time,92684,10/15/15,0,7,0,0,0
9851364477,8,8.2,3410391274,1183939979,822744718,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,On-site,Los Angeles,Single,Full Time,66847,12/1/17,0,5,0,0,0
6853086591,9,9.2,2388762947,3448401754,5207980214,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Associate's degree,Remote,Seattle,Single,Full Time,67065,12/20/18,0,4,0,0,0
8082562285,3,3.3,460923431,4077713505,8996729135,12104572130,Individual Contributor,Male,Heterosexual,Other,35,Bachelor's degree,Remote,Chicago,Single,Full Time,57796,6/4/15,0,7,0,0,0
6843610689,11,11.2,2533628457,1074347333,12104572130,,Team Lead,Female,Heterosexual,Asian,37,Bachelor's degree,Remote,Philadelphia,Married,Full Time,68278,6/8/15,0,7,0,0,0
1391545448,12,12.1,2062979446,9281160388,9195070758,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Associate's degree,Remote,San Antonio,Single,Full Time,104593,5/29/17,0,5,0,0,0
9129426265,11,11.1,5608227969,2305445429,4098218245,12104572130,Individual Contributor,Female,Heterosexual,African American,31,Associate's degree,Remote,Houston,Single,Full Time,69628,9/4/16,0,6,0,0,0
8929574696,5,5.2,3506070575,6102968019,12104572130,,Team Lead,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Austin,Married,Full Time,121443,1/1/12,11/13/12,0,Voluntary,Better salary,1
6940506889,9,9.2,4549854048,4889803209,4754231337,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Philadelphia,Single,Full Time,76314,1/10/13,0,9,0,0,0
1248416859,12,12.3,1646714686,6279119392,9451957864,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,63,Bachelor's degree,Remote,San Jose,Married,Full Time,74477,7/27/13,0,9,0,0,0
8315224218,11,11.1,1423323651,4776915593,4932459135,12104572130,Individual Contributor,Male,Heterosexual,African American,33,Bachelor's degree,Remote,San Diego,Single,Full Time,52663,2/6/12,0,10,0,0,0
4831153718,1,1.1,8036961249,8237113481,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,On-site,San Francisco,Married,Full Time,68817,10/4/21,0,1,0,0,0
4167242155,11,11.2,2533628457,390131335,12104572130,,Team Lead,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Boston,Single,Full Time,86836,7/7/16,0,6,0,0,0
3615825420,3,3.3,12104572130,,,,Director,Male,Heterosexual,Caucasian,50,Master's degree,Remote,Phoenix,Married,Full Time,100656,9/26/13,0,9,0,0,0
4944987124,11,11.3,318067557,1217153229,3142852362,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,On-site,Los Angeles,Married,Full Time,79494,7/21/12,0,10,0,0,0
1020700787,9,9.1,2388762947,7048513680,4754231337,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Washington DC,Married,Full Time,67045,6/5/20,0,2,0,0,0
4001569868,11,11.2,415166642,3252603214,390131335,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,23,None,Remote,Chicago,Single,Full Time,68033,4/15/21,0,1,0,0,0
489809093,6,6.1,6637306671,5584969996,2813655685,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Austin,Single,Full Time,69444,12/13/16,0,6,0,0,0
1489527284,3,3.3,6736812713,3428885937,3615825420,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Fort Worth,Single,Full Time,70725,8/10/15,0,7,0,0,0
959878590,1,1.1,2491385131,5719467697,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Washington DC,Single,Full Time,72025,10/18/14,0,8,0,0,0
4057075270,6,6.3,4092540016,12104572130,,,Manager,Male,Heterosexual,Native American,57,Bachelor's degree,Remote,Dallas,Married,Contract,88614,5/24/18,0,4,0,0,0
6892342257,7,7.2,5173227945,8326227722,1740357466,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Associate's degree,Remote,Boston,Married,Full Time,86172,11/24/20,0,2,0,0,0
5031018953,0,0.1,1354474911,7117669516,6497597529,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,On-site,Dallas,Single,Full Time,75075,12/28/15,0,7,0,0,0
3227709939,12,12.1,777501422,3331241071,6268712051,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Associate's degree,Remote,Indianapolis,Married,Full Time,84326,8/3/21,0,1,0,0,0
1279524452,7,7.2,5011019034,340589918,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Charlotte,Single,Full Time,83670,11/24/19,0,3,0,0,0
2846470904,11,11.1,6531988791,1147520789,8057668487,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Indianapolis,Single,Full Time,66076,7/21/15,0,7,0,0,0
6651792835,6,6.2,4139530195,1855812703,2813655685,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,54,Bachelor's degree,Remote,Philadelphia,Married,Full Time,86057,10/24/13,0,9,0,0,0
5387756028,11,11.3,1590378635,316146636,2188325953,12104572130,Individual Contributor,Male,Heterosexual,Asian,23,Bachelor's degree,Remote,Chicago,Married,Full Time,80475,6/19/14,3/31/16,1,Involuntary,Company restructuring,1
2770187552,7,7.3,2779182551,91052068,8495424892,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Philadelphia,Single,Full Time,65789,4/22/15,3/3/17,1,Voluntary,Personal reasons,1
9129497801,0,0.2,5810684935,549775725,3373364129,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Fort Worth,Married,Full Time,50704,7/12/17,0,5,0,0,0
4398475173,7,7.1,340589918,8495424892,12104572130,,Team Lead,Female,Heterosexual,Caucasian,43,Bachelor's degree,Remote,New York,Single,Full Time,72428,7/3/16,0,6,0,0,0
1916921933,10,10.2,1490454440,44493250,9928084959,12104572130,Individual Contributor,Female,Heterosexual,Native American,59,Bachelor's degree,Remote,Columbus,Married,Full Time,86966,1/27/17,0,5,0,0,0
4962061140,6,6.1,8236942363,7505933947,2813655685,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,On-site,Los Angeles,Single,Full Time,63350,5/17/16,0,6,0,0,0
3530337257,0,0.2,4609895564,3529946098,12104572130,,Team Lead,Male,Heterosexual,Hispanic,35,Bachelor's degree,Remote,San Jose,Single,Full Time,57210,12/1/21,0,1,0,0,0
2664943391,12,12.2,3131759161,1583872264,2107182373,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,48,Master's degree,On-site,San Francisco,Married,Full Time,76023,12/1/20,7/1/21,0,Involuntary,Performance,1
31934668,7,7.3,2173035137,8495424892,12104572130,,Team Lead,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Houston,Single,Full Time,81815,10/8/19,0,3,0,0,0
6367253691,6,6.1,3340504277,3307450964,1949400041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Chicago,Single,Full Time,75275,8/7/21,0,1,0,0,0
5768065325,8,8.2,2779139578,2036341103,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Houston,Single,Full Time,76247,8/11/20,0,2,0,0,0
1889744626,11,11.1,3170674147,9588662057,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Washington DC,Single,Full Time,71518,2/10/21,0,1,0,0,0
6559988705,7,7.2,6989083548,2173035137,8495424892,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,San Francisco,Single,Full Time,66042,6/26/17,0,5,0,0,0
1368787589,12,12.3,6129740252,12104572130,,,Manager,Female,Heterosexual,Caucasian,41,Bachelor's degree,On-site,San Francisco,Single,Full Time,111806,11/7/12,0,10,0,0,0
3159687889,12,12.3,12104572130,,,,Director,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,New York,Married,Full Time,107260,7/7/14,0,8,0,0,0
2176724770,4,4.1,3332512175,2771745961,5940412697,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Seattle,Single,Full Time,55779,11/28/18,0,4,0,0,0
2077662503,5,5.3,4249218150,7038178543,5222419382,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,New York,Single,Full Time,96930,2/13/18,0,4,0,0,0
7870535481,4,4.1,12104572130,,,,Director,Male,Heterosexual,Asian,36,None,Remote,Indianapolis,Single,Full Time,73871,7/11/12,0,10,0,0,0
4760745676,12,12.3,2687095372,9281160388,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Native American,40,Master's degree,Remote,Seattle,Single,Full Time,79946,7/8/18,0,4,0,0,0
9082687595,1,1.2,8474160782,1648188671,9657388599,12104572130,Individual Contributor,Male,Lesbian,Caucasian,28,Bachelor's degree,Remote,Dallas,Single,Contract,65600,1/1/16,0,7,0,0,0
929552007,11,11.3,3170674147,6343662129,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Diego,Married,Full Time,68734,5/23/19,0,3,0,0,0
7315697460,12,12.2,6142904317,6279119392,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,21,Bachelor's degree,Remote,Washington DC,Single,Full Time,87235,4/20/15,0,7,0,0,0
9671531803,7,7.1,6117579543,1697459633,8488156355,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Jose,Single,Full Time,78607,1/21/18,0,4,0,0,0
133287801,11,11.2,2241679125,8057668487,12104572130,,Team Lead,Male,Lesbian,African American,33,Bachelor's degree,On-site,San Francisco,Single,Full Time,59064,1/21/16,0,6,0,0,0
2302028124,4,4.3,8196851986,9237096765,2874824995,12104572130,Individual Contributor,Male,Heterosexual,Native American,58,Bachelor's degree,Remote,Fort Worth,Married,Full Time,68220,1/9/21,0,1,0,0,0
9339553689,7,7.3,4923426918,263295907,1740357466,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,New York,Single,Full Time,72288,7/31/14,0,8,0,0,0
988279382,8,8.3,7254128062,9130671650,4284772434,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Jacksonville,Single,Full Time,73984,12/11/15,0,7,0,0,0
8529438022,12,12.2,7073499443,9777908582,6372547560,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,On-site,San Francisco,Married,Full Time,86010,9/13/21,0,1,0,0,0
3291070139,11,11.3,4237342872,1054097051,8057668487,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Denver,Single,Full Time,65548,12/4/17,0,5,0,0,0
5979897724,6,6.3,6637306671,3471383792,9743222543,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Philadelphia,Single,Full Time,64936,1/3/20,0,3,0,0,0
6057554866,8,8.1,5470393893,9130671650,822744718,12104572130,Individual Contributor,Other,Other,Caucasian,64,Bachelor's degree,On-site,San Francisco,Married,Full Time,56519,9/19/16,7/1/19,2,Voluntary,More flexible benefits,1
6934633867,3,3.2,9453398201,3972048378,3615825420,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Fort Worth,Single,Full Time,64514,7/12/20,0,2,0,0,0
2634079542,3,3.3,990700824,3371162925,7504010968,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Charlotte,Single,Full Time,67520,11/11/14,0,8,0,0,0
1878111571,3,3.3,4822172627,6711801205,3225775822,12104572130,Individual Contributor,Female,Heterosexual,Asian,42,Bachelor's degree,Remote,Columbus,Single,Full Time,74128,12/22/21,0,1,0,0,0
8078290876,12,12.2,8957069095,9839227290,3902693036,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,On-site,Los Angeles,Married,Full Time,84383,8/24/15,0,7,0,0,0
3079524417,12,12.3,6505384746,4001771164,9451957864,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Houston,Married,Full Time,103481,1/12/13,0,9,0,0,0
230974861,11,11.2,3350437227,2174287284,3142852362,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,On-site,Los Angeles,Single,Full Time,59226,1/11/17,1/17/18,1,Voluntary,More flexible benefits,1
5557112951,4,4.2,5859917934,3963479288,3315940256,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Denver,Single,Full Time,62036,2/23/14,0,8,0,0,0
19611331,4,4.1,6064345413,8377149542,12104572130,,Team Lead,Male,Heterosexual,African American,32,Bachelor's degree,Remote,Washington DC,Single,Full Time,69487,4/12/21,0,1,0,0,0
8214688135,4,4.3,3335588954,3613728055,8377149542,12104572130,Individual Contributor,Female,Heterosexual,African American,24,Bachelor's degree,Remote,Seattle,Single,Full Time,51672,12/6/13,0,9,0,0,0
5986244693,7,7.2,9226251943,1697459633,9843016922,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Washington DC,Single,Full Time,68381,7/20/13,0,9,0,0,0
2116578394,11,11.2,5984062929,4318439948,5701309242,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Master's degree,Remote,Chicago,Single,Full Time,86027,9/24/13,0,9,0,0,0
3344316696,4,4.2,3738795394,3613728055,3315940256,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Philadelphia,Single,Full Time,54812,4/19/18,0,4,0,0,0
4891222094,11,11.3,2674326044,316146636,5701309242,12104572130,Individual Contributor,Female,Heterosexual,African American,39,Bachelor's degree,Remote,San Francisco,Married,Full Time,50464,7/20/19,0,3,0,0,0
6503831785,7,7.2,31934668,340589918,8375539146,12104572130,Individual Contributor,Male,Heterosexual,African American,47,Bachelor's degree,Remote,Boston,Married,Full Time,46503,11/23/18,0,4,0,0,0
6169316031,11,11.2,5044231817,81223024,3664844848,12104572130,Individual Contributor,Male,Lesbian,Other,35,Bachelor's degree,Remote,Denver,Single,Full Time,67198,9/12/17,0,5,0,0,0
