employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
4398475173,Operations,Logistics,340589918,8495424892,12104572130,,Team Lead,Female,Heterosexual,Caucasian,43,Bachelor's degree,Remote,New York,Single,Full Time,72428,7/3/16,,80,,,1
1916921933,R&D,Prototyping,1490454440,44493250,9928084959,12104572130,Individual Contributor,Female,Heterosexual,Native American,59,Bachelor's degree,Remote,Columbus,Married,Full Time,86966,1/27/17,,73,,,1
4962061140,Marketing,Advertising,8236942363,7505933947,2813655685,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,On-site,Los Angeles,Single,Full Time,63350,5/17/16,,81,,,1
3530337257,Administration,Facilities,4609895564,3529946098,12104572130,,Team Lead,Male,Heterosexual,Hispanic,35,Bachelor's degree,Remote,San Jose,Single,Full Time,57210,12/1/21,,14,,,1
2664943391,Software,Software Development,3131759161,1583872264,2107182373,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,48,Master's degree,On-site,San Francisco,Married,Full Time,76023,12/1/20,7/1/21,7,Involuntary,Performance,0
31934668,Operations,Supply Chain,2173035137,8495424892,12104572130,,Team Lead,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Houston,Single,Full Time,81815,10/8/19,,40,,,1
6367253691,Marketing,Advertising,3340504277,3307450964,1949400041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Chicago,Single,Full Time,75275,8/7/21,,18,,,1
5768065325,Procurement,Supply Chain,2779139578,2036341103,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Houston,Single,Full Time,76247,8/11/20,,30,,,1
1889744626,Sales,Account Management,3170674147,9588662057,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Washington DC,Single,Full Time,71518,2/10/21,,24,,,1
6559988705,Operations,Project Management,6989083548,2173035137,8495424892,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,San Francisco,Single,Full Time,66042,6/26/17,,68,,,1
1368787589,Software,Technical Support,6129740252,12104572130,,,Manager,Female,Heterosexual,Caucasian,41,Bachelor's degree,On-site,San Francisco,Single,Full Time,111806,11/7/12,,124,,,1
3159687889,Software,Technical Support,12104572130,,,,Director,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,New York,Married,Full Time,107260,7/7/14,,104,,,1
2176724770,HR,Benefits,3332512175,2771745961,5940412697,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Seattle,Single,Full Time,55779,11/28/18,,51,,,1
2077662503,Legal,Litigation,4249218150,7038178543,5222419382,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,New York,Single,Full Time,96930,2/13/18,,60,,,1
7870535481,HR,Benefits,12104572130,,,,Director,Male,Heterosexual,Asian,36,None,Remote,Indianapolis,Single,Full Time,73871,7/11/12,,128,,,1
4760745676,Software,Technical Support,2687095372,9281160388,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Native American,40,Master's degree,Remote,Seattle,Single,Full Time,79946,7/8/18,,55,,,1
9082687595,Customer Service,Customer Support,8474160782,1648188671,9657388599,12104572130,Individual Contributor,Male,Lesbian,Caucasian,28,Bachelor's degree,Remote,Dallas,Single,Contract,65600,1/1/16,,86,,,1
929552007,Sales,Sales Operations,3170674147,6343662129,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Diego,Married,Full Time,68734,5/23/19,,45,,,1
7315697460,Software,Software Development,6142904317,6279119392,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,21,Bachelor's degree,Remote,Washington DC,Single,Full Time,87235,4/20/15,,95,,,1
9671531803,Operations,Logistics,6117579543,1697459633,8488156355,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Jose,Single,Full Time,78607,1/21/18,,61,,,1
133287801,Sales,Business Development,2241679125,8057668487,12104572130,,Team Lead,Male,Lesbian,African American,33,Bachelor's degree,On-site,San Francisco,Single,Full Time,59064,1/21/16,,85,,,1
2302028124,HR,Training,8196851986,9237096765,2874824995,12104572130,Individual Contributor,Male,Heterosexual,Native American,58,Bachelor's degree,Remote,Fort Worth,Married,Full Time,68220,1/9/21,,25,,,1
9339553689,Operations,Supply Chain,4923426918,263295907,1740357466,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,New York,Single,Full Time,72288,7/31/14,,103,,,1
988279382,Procurement,Vendor Management,7254128062,9130671650,4284772434,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Jacksonville,Single,Full Time,73984,12/11/15,,87,,,1
8529438022,Software,Software Development,7073499443,9777908582,6372547560,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,On-site,San Francisco,Married,Full Time,86010,9/13/21,,17,,,1
3291070139,Sales,Sales Operations,4237342872,1054097051,8057668487,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Denver,Single,Full Time,65548,12/4/17,,63,,,1
5979897724,Marketing,Public Relations,6637306671,3471383792,9743222543,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Philadelphia,Single,Full Time,64936,1/3/20,,37,,,1
6057554866,Procurement,Procurement,5470393893,9130671650,822744718,12104572130,Individual Contributor,Other,Other,Caucasian,64,Bachelor's degree,On-site,San Francisco,Married,Full Time,56519,9/19/16,7/1/19,34,Voluntary,More flexible benefits,0
6934633867,Finance,Auditing,9453398201,3972048378,3615825420,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Fort Worth,Single,Full Time,64514,7/12/20,,31,,,1
2634079542,Finance,Financial Planning,990700824,3371162925,7504010968,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Charlotte,Single,Full Time,67520,11/11/14,,100,,,1
1878111571,Finance,Financial Planning,4822172627,6711801205,3225775822,12104572130,Individual Contributor,Female,Heterosexual,Asian,42,Bachelor's degree,Remote,Columbus,Single,Full Time,74128,12/22/21,,13,,,1
8078290876,Software,Software Development,8957069095,9839227290,3902693036,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,On-site,Los Angeles,Married,Full Time,84383,8/24/15,,90,,,1
3079524417,Software,Technical Support,6505384746,4001771164,9451957864,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Houston,Married,Full Time,103481,1/12/13,,122,,,1
230974861,Sales,Business Development,3350437227,2174287284,3142852362,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,On-site,Los Angeles,Single,Full Time,59226,1/11/17,1/17/18,12,Voluntary,More flexible benefits,0
5557112951,HR,Recruiting,5859917934,3963479288,3315940256,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Denver,Single,Full Time,62036,2/23/14,,109,,,1
19611331,HR,Benefits,6064345413,8377149542,12104572130,,Team Lead,Male,Heterosexual,African American,32,Bachelor's degree,Remote,Washington DC,Single,Full Time,69487,4/12/21,,22,,,1
8214688135,HR,Training,3335588954,3613728055,8377149542,12104572130,Individual Contributor,Female,Heterosexual,African American,24,Bachelor's degree,Remote,Seattle,Single,Full Time,51672,12/6/13,,111,,,1
5986244693,Operations,Project Management,9226251943,1697459633,9843016922,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Washington DC,Single,Full Time,68381,7/20/13,,116,,,1
2116578394,Sales,Business Development,5984062929,4318439948,5701309242,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Master's degree,Remote,Chicago,Single,Full Time,86027,9/24/13,,114,,,1
3344316696,HR,Recruiting,3738795394,3613728055,3315940256,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Philadelphia,Single,Full Time,54812,4/19/18,,58,,,1
4891222094,Sales,Sales Operations,2674326044,316146636,5701309242,12104572130,Individual Contributor,Female,Heterosexual,African American,39,Bachelor's degree,Remote,San Francisco,Married,Full Time,50464,7/20/19,,43,,,1
6503831785,Operations,Project Management,31934668,340589918,8375539146,12104572130,Individual Contributor,Male,Heterosexual,African American,47,Bachelor's degree,Remote,Boston,Married,Full Time,46503,11/23/18,,51,,,1
6169316031,Sales,Business Development,5044231817,81223024,3664844848,12104572130,Individual Contributor,Male,Lesbian,Other,35,Bachelor's degree,Remote,Denver,Single,Full Time,67198,9/12/17,,65,,,1
5200779776,Software,Software Development,8910285795,1091647106,12104572130,,Team Lead,Male,Heterosexual,Other,35,Bachelor's degree,Remote,Austin,Single,Full Time,101518,2/18/18,,60,,,1
5560397643,HR,Training,3332512175,1159005086,2874824995,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Master's degree,Remote,Charlotte,Single,Full Time,63337,1/4/21,,25,,,1
4980795044,Sales,Business Development,4098218245,12104572130,,,Manager,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Fort Worth,Single,Full Time,94223,4/8/20,6/12/20,2,Voluntary,Personal reasons,0
8143187226,Sales,Business Development,2169536929,12104572130,,,Manager,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,San Jose,Married,Full Time,103082,9/4/19,,41,,,1
5406926945,Sales,Business Development,8561534894,5420693232,3142852362,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Washington DC,Single,Full Time,64639,11/14/15,,88,,,1
8110947237,Customer Service,Technical Support,1173750454,2738173682,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,On-site,San Francisco,Married,Full Time,70105,10/19/13,,113,,,1
1647463287,Sales,Business Development,5278934159,4318439948,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,21,Bachelor's degree,Remote,San Francisco,Single,Full Time,82536,3/24/20,,35,,,1
8291963500,Legal,Corporate Law,6890254047,3506070575,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Houston,Single,Full Time,102590,4/23/18,,58,,,1
7497394141,Operations,Supply Chain,2995159575,2173035137,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Washington DC,Single,Full Time,58750,6/23/14,,105,,,1
3415307338,Sales,Business Development,5103103148,6343662129,2169536929,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Associate's degree,Remote,Philadelphia,Married,Full Time,70143,4/16/21,,22,,,1
1391328412,Operations,Supply Chain,8510468780,5721091419,8375539146,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Austin,Single,Full Time,75913,9/8/21,,17,,,1
1479126994,HR,Training,3335588954,9510187895,7870535481,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Master's degree,Remote,Jacksonville,Single,Full Time,78659,10/22/14,,101,,,1
6524583225,Software,Technical Support,1747471771,2172742437,9451957864,12104572130,Individual Contributor,Female,Heterosexual,Other,33,Bachelor's degree,Remote,Boston,Single,Full Time,95100,11/10/18,,51,,,1
9624321955,Procurement,Procurement,2246046077,6827380667,584122183,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Columbus,Single,Full Time,75984,5/4/15,,94,,,1
1438475016,Marketing,Advertising,7047046426,3627551867,2813655685,12104572130,Individual Contributor,Female,Heterosexual,African American,21,Bachelor's degree,Remote,San Francisco,Single,Contract,60678,12/5/15,,87,,,1
111958560,Software,Software Development,7269739934,615530838,5254944830,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,33,Associate's degree,Remote,Austin,Single,Full Time,69043,5/12/13,,118,,,1
3564449061,HR,Recruiting,6284594203,8421163041,12104572130,,Team Lead,Female,Heterosexual,Asian,41,Bachelor's degree,Remote,Indianapolis,Single,Full Time,63657,8/27/16,,78,,,1
6136871049,Software,Technical Support,5705066913,9195070758,12104572130,,Team Lead,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Washington DC,Single,Full Time,97519,2/20/17,,72,,,1
188738856,Sales,Account Management,1590378635,7246033069,2169536929,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Master's degree,Remote,Phoenix,Single,Full Time,87494,12/23/19,,38,,,1
4773663431,R&D,Prototyping,1643798800,44493250,3792599203,12104572130,Individual Contributor,Male,Heterosexual,Asian,25,Associate's degree,Remote,Fort Worth,Single,Full Time,76997,10/6/12,,125,,,1
5278934159,Sales,Sales Operations,6343662129,2169536929,12104572130,,Team Lead,Male,Heterosexual,Caucasian,35,Bachelor's degree,On-site,San Francisco,Married,Full Time,79279,2/10/14,,109,,,1
6768034236,HR,Training,7629409731,5589430086,1871591752,12104572130,Individual Contributor,Male,Heterosexual,Asian,36,Bachelor's degree,Remote,San Jose,Single,Full Time,81019,12/6/19,,38,,,1
2895899364,HR,Benefits,7064415887,3613728055,302887809,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,San Antonio,Single,Full Time,76975,4/22/16,,82,,,1
7019418023,Operations,Supply Chain,6846380854,9107093688,8495424892,12104572130,Individual Contributor,Female,Heterosexual,Asian,43,Bachelor's degree,Remote,Fort Worth,Single,Full Time,83760,6/2/12,,130,,,1
4055008254,Operations,Project Management,7626222393,3966372359,1740357466,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Boston,Single,Full Time,75683,12/7/15,,87,,,1
8374364807,Sales,Sales Operations,2169536929,12104572130,,,Manager,Female,Heterosexual,Caucasian,30,Master's degree,On-site,Los Angeles,Single,Full Time,98261,10/16/16,,76,,,1
1697459633,Operations,Supply Chain,9843016922,12104572130,,,Manager,Male,Heterosexual,Caucasian,42,Master's degree,Remote,Dallas,Single,Full Time,90573,3/13/20,,35,,,1
4301653465,Marketing,Marketing Research,6164591294,9980763396,4092540016,12104572130,Individual Contributor,Male,Heterosexual,African American,36,Bachelor's degree,Remote,Chicago,Single,Full Time,58779,8/20/15,,90,,,1
3353867183,Operations,Logistics,1740357466,12104572130,,,Manager,Male,Heterosexual,Caucasian,23,Master's degree,Remote,Philadelphia,Single,Full Time,79008,12/14/16,,74,,,1
6162015595,HR,Benefits,3335588954,2771745961,302887809,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,San Francisco,Single,Full Time,72895,7/7/12,,128,,,1
3388882054,Sales,Business Development,8561534894,4566010041,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,54,Bachelor's degree,Remote,Jacksonville,Married,Full Time,79453,12/8/20,,26,,,1
7802245761,Software,Software Development,6419439753,7319984387,6129740252,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Seattle,Single,Full Time,76985,3/23/19,9/29/21,31,Voluntary,More flexible benefits,0
541575038,Procurement,Procurement,161461539,1055062301,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,On-site,Dallas,Single,Full Time,75269,12/12/18,,50,,,1
2365847572,Software,Software Development,3899352413,6372547560,12104572130,,Team Lead,Male,Heterosexual,Caucasian,22,Master's degree,On-site,Los Angeles,Married,Full Time,104245,12/30/13,,110,,,1
1275997622,Finance,Financial Planning,5683220301,3064528137,8988913174,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Dallas,Single,Full Time,82295,12/13/16,,74,,,1
1459792735,HR,Training,6030473922,2391682711,3315940256,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Dallas,Single,Full Time,72139,8/10/12,6/5/13,10,Voluntary,More flexible benefits,0
858650246,Software,QA,7269739934,4001771164,3159687889,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Philadelphia,Single,Full Time,75013,6/28/17,,68,,,1
99936582,Software,Software Development,7288271093,9798129566,9368442131,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Austin,Single,Full Time,89101,8/16/12,,127,,,1
2929518304,Customer Service,Technical Support,8474160782,6214299923,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,On-site,San Francisco,Single,Full Time,61529,1/14/15,,98,,,1
